LOCATION,MEASURE,TIME,Value
USA,THND_PER,2003,137735.7
USA,THND_PER,2004,139251.9
USA,THND_PER,2005,141729.8
USA,THND_PER,2006,144427
USA,THND_PER,2007,146046.7
USA,THND_PER,2008,145362.5
USA,THND_PER,2009,139877.5
USA,THND_PER,2010,139063.9
USA,THND_PER,2011,139869.3
USA,THND_PER,2012,142469.1
USA,THND_PER,2013,143929.3
USA,THND_PER,2014,146305.3
USA,THND_PER,2015,148833.4
USA,THND_PER,2016,151435.8
USA,THND_PER,2017,153337.4
USA,THND_PER,2018,155761
USA,THND_PER,2019,157538.1
USA,THND_PER,2020,147794.8
USA,THND_PER,2021,152580.7
USA,THND_PER,2022,158291.1
