LOCATION,MEASURE,TIME,Value
NOR,USD_CAP,2005,48494.87805
NOR,USD_CAP,2006,54403.45631
NOR,USD_CAP,2007,56008.50759
NOR,USD_CAP,2008,61802.76961
NOR,USD_CAP,2009,55933.43858
NOR,USD_CAP,2010,58857.9728
NOR,USD_CAP,2011,63056.5331
NOR,USD_CAP,2012,66323.32978
NOR,USD_CAP,2013,68086.41517
NOR,USD_CAP,2014,68419.55191
NOR,USD_CAP,2015,63229.66538
NOR,USD_CAP,2016,61841.36074
NOR,USD_CAP,2017,66941.93954
NOR,USD_CAP,2018,73093.16806
NOR,USD_CAP,2019,72051.63237
NOR,USD_CAP,2020,67829.25098
NOR,USD_CAP,2021,83759.93438
SVK,USD_CAP,1996,9488.206153
SVK,USD_CAP,1997,10108.59091
SVK,USD_CAP,1998,10642.75231
SVK,USD_CAP,1999,10669.25938
SVK,USD_CAP,2000,11308.3125
SVK,USD_CAP,2001,12395.05847
SVK,USD_CAP,2002,13275.25286
SVK,USD_CAP,2003,13483.63026
SVK,USD_CAP,2004,14616.02047
SVK,USD_CAP,2005,16172.79818
SVK,USD_CAP,2006,18327.19246
SVK,USD_CAP,2007,20553.89058
SVK,USD_CAP,2008,23205.9855
SVK,USD_CAP,2009,22825.74899
SVK,USD_CAP,2010,24696.72939
SVK,USD_CAP,2011,25354.67943
SVK,USD_CAP,2012,26550.55518
SVK,USD_CAP,2013,27815.16475
SVK,USD_CAP,2014,28702.51262
SVK,USD_CAP,2015,29329.19057
SVK,USD_CAP,2016,28954.26781
SVK,USD_CAP,2017,29603.7127
SVK,USD_CAP,2018,30880.14871
SVK,USD_CAP,2019,32656.01653
SVK,USD_CAP,2020,32627.49417
SVK,USD_CAP,2021,33574.782
SVK,USD_CAP,2022,36459.00057
ESP,USD_CAP,1996,16742.72374
ESP,USD_CAP,1997,17703.81364
ESP,USD_CAP,1998,18857.74017
ESP,USD_CAP,1999,19781.46846
ESP,USD_CAP,2000,21441.15755
ESP,USD_CAP,2001,22682.73509
ESP,USD_CAP,2002,24100.22374
ESP,USD_CAP,2003,24836.77391
ESP,USD_CAP,2004,25937.92985
ESP,USD_CAP,2005,27219.85157
ESP,USD_CAP,2006,30175.1306
ESP,USD_CAP,2007,31670.32175
ESP,USD_CAP,2008,32319.46641
ESP,USD_CAP,2009,31475.1192
ESP,USD_CAP,2010,31229.01468
ESP,USD_CAP,2011,31309.91826
ESP,USD_CAP,2012,31471.04344
ESP,USD_CAP,2013,32246.40113
ESP,USD_CAP,2014,33436.16204
ESP,USD_CAP,2015,34937.79945
ESP,USD_CAP,2016,37425.4244
ESP,USD_CAP,2017,39616.36648
ESP,USD_CAP,2018,40835.53572
ESP,USD_CAP,2019,43212.03826
ESP,USD_CAP,2020,38128.13254
ESP,USD_CAP,2021,41576.30313
ESP,USD_CAP,2022,46711.36738
SWE,USD_CAP,1996,23298.20634
SWE,USD_CAP,1997,24159.10133
SWE,USD_CAP,1998,25335.15911
SWE,USD_CAP,1999,27427.71855
SWE,USD_CAP,2000,29641.99395
SWE,USD_CAP,2001,29956.06841
SWE,USD_CAP,2002,31014.81943
SWE,USD_CAP,2003,32352.67114
SWE,USD_CAP,2004,34050.19335
SWE,USD_CAP,2005,34710.66958
SWE,USD_CAP,2006,38706.90119
SWE,USD_CAP,2007,42135.69549
SWE,USD_CAP,2008,43612.16797
SWE,USD_CAP,2009,41224.53408
SWE,USD_CAP,2010,43368.71044
SWE,USD_CAP,2011,45519.55417
SWE,USD_CAP,2012,46472.70418
SWE,USD_CAP,2013,47352.52308
SWE,USD_CAP,2014,48180.58173
SWE,USD_CAP,2015,49518.65306
SWE,USD_CAP,2016,50743.5558
SWE,USD_CAP,2017,52868.78057
SWE,USD_CAP,2018,54591.03626
SWE,USD_CAP,2019,58109.05295
SWE,USD_CAP,2020,58184.06984
SWE,USD_CAP,2021,62776.12564
SWE,USD_CAP,2022,67633.10731
GBR,USD_CAP,1996,21265.69467
GBR,USD_CAP,1997,22735.56703
GBR,USD_CAP,1998,23820.95082
GBR,USD_CAP,1999,24409.4502
GBR,USD_CAP,2000,26607.75137
GBR,USD_CAP,2001,28066.50366
GBR,USD_CAP,2002,29427.9514
GBR,USD_CAP,2003,30669.75584
GBR,USD_CAP,2004,32339.0416
GBR,USD_CAP,2005,33059.39755
GBR,USD_CAP,2006,34607.77313
GBR,USD_CAP,2007,35197.39706
GBR,USD_CAP,2008,36249.88323
GBR,USD_CAP,2009,34738.96262
GBR,USD_CAP,2010,36511.83433
GBR,USD_CAP,2011,37364.40187
GBR,USD_CAP,2012,37983.08228
GBR,USD_CAP,2013,39259.77141
GBR,USD_CAP,2014,40544.08749
GBR,USD_CAP,2015,41574.60294
GBR,USD_CAP,2016,43023.89643
GBR,USD_CAP,2017,45565.74541
GBR,USD_CAP,2018,46467.44564
GBR,USD_CAP,2019,49170.5401
GBR,USD_CAP,2020,44781.97163
GBR,USD_CAP,2021,50637.83095
GBR,USD_CAP,2022,54540.35394
USA,USD_CAP,1996,29831.25459
USA,USD_CAP,1997,31467.36128
USA,USD_CAP,1998,33081.04898
USA,USD_CAP,1999,34691.78887
USA,USD_CAP,2000,36769.61947
USA,USD_CAP,2001,37675.75423
USA,USD_CAP,2002,38381.77146
USA,USD_CAP,2003,39689.65612
USA,USD_CAP,2004,42002.17894
USA,USD_CAP,2005,44482.52493
USA,USD_CAP,2006,47073.40923
USA,USD_CAP,2007,48227.69609
USA,USD_CAP,2008,48328.51519
USA,USD_CAP,2009,46954.39721
USA,USD_CAP,2010,48967.60253
USA,USD_CAP,2011,50753.22372
USA,USD_CAP,2012,52984.65327
USA,USD_CAP,2013,54204.936
USA,USD_CAP,2014,56455.06115
USA,USD_CAP,2015,57932.80619
USA,USD_CAP,2016,58595.04512
USA,USD_CAP,2017,60838.12947
USA,USD_CAP,2018,63679.24901
USA,USD_CAP,2019,65850.7744
USA,USD_CAP,2020,64722.37545
USA,USD_CAP,2021,71090.27341
